"ID";"SHOWS";"QUESTION_ID";"MEETING_ID";"VOTING_INFO";"VOTING_SHORT";"VOTE_DATE";"VOTE";"SYS_ID"
"1909";"Prieš";"28506";"11405539";"G. Švilpa";"G. Švilpa";"2012-06-20 14:25:52";"Prieš";"3"
"1910";"Prieš";"28506";"11405539";"P. Kuzmickienė";"P. Kuzmickienė";"2012-06-20 14:25:52";"Prieš";"3"
"1911";"Susilaikė";"28506";"11405539";"G. Rudžionis";"G. Rudžionis";"2012-06-20 14:25:52";"Susilaikė";"2"
"1912";"Susilaikė";"28506";"11405539";"G. Sakson";"G. Sakson";"2012-06-20 14:25:52";"Susilaikė";"2"
"1913";"Susilaikė";"28506";"11405539";"A. Liudkovski";"A. Liudkovski";"2012-06-20 14:25:52";"Susilaikė";"2"
"1914";"Susilaikė";"28506";"11405539";"E. Trusevič";"E. Trusevič";"2012-06-20 14:25:52";"Susilaikė";"2"
"1915";"Susilaikė";"28506";"11405539";"I. Litvinovič";"I. Litvinovič";"2012-06-20 14:25:52";"Susilaikė";"2"
"1916";"Susilaikė";"28506";"11405539";"Z. Maciejevski";"Z. Maciejevski";"2012-06-20 14:25:52";"Susilaikė";"2"
"1917";"Susilaikė";"28506";"11405539";"B. Cicėnas";"B. Cicėnas";"2012-06-20 14:25:52";"Susilaikė";"2"
"1918";"Susilaikė";"28506";"11405539";"K. Zulonas";"K. Zulonas";"2012-06-20 14:25:52";"Susilaikė";"2"
"1919";"Už";"28507";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 14:29:20";"Už";"1"
"1920";"Už";"28509";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 14:33:01";"Už";"1"
"1921";"Už";"28577";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 14:34:40";"Už";"1"
"1922";"Už";"28510";"11405539";"Pirmininkas ";"Pirmininkas ";"2012-06-20 14:58:05";"Už";"1"
"1923";"Už";"28510";"11405539";"J. Antanaitis";"J. Antanaitis";"2012-06-20 14:58:05";"Už";"1"
"1924";"Už";"28510";"11405539";"V. Balakin";"V. Balakin";"2012-06-20 14:58:05";"Už";"1"
"1925";"Už";"28510";"11405539";"Š. Birutis";"Š. Birutis";"2012-06-20 14:58:05";"Už";"1"
"1926";"Už";"28510";"11405539";"S. Burbienė";"S. Burbienė";"2012-06-20 14:58:05";"Už";"1"
"1927";"Už";"28510";"11405539";"O. Gorškova";"O. Gorškova";"2012-06-20 14:58:05";"Už";"1"
"1928";"Už";"28510";"11405539";"J. Grigutienė";"J. Grigutienė";"2012-06-20 14:58:05";"Už";"1"
"1929";"Už";"28510";"11405539";"N. Jagelavičienė";"N. Jagelavičienė";"2012-06-20 14:58:05";"Už";"1"
"1930";"Už";"28510";"11405539";"I. Jakaitytė";"I. Jakaitytė";"2012-06-20 14:58:05";"Už";"1"
"1931";"Už";"28510";"11405539";"J. Juodka";"J. Juodka";"2012-06-20 14:58:05";"Už";"1"
"1932";"Už";"28510";"11405539";"I. Kačinskaitė";"I. Kačinskaitė";"2012-06-20 14:58:05";"Už";"1"
"1933";"Už";"28510";"11405539";"J. Kaminski";"J. Kaminski";"2012-06-20 14:58:05";"Už";"1"
"1934";"Už";"28510";"11405539";"V. Kliukienė";"V. Kliukienė";"2012-06-20 14:58:05";"Už";"1"
"1935";"Už";"28510";"11405539";"J. Kvetkovskij";"J. Kvetkovskij";"2012-06-20 14:58:05";"Už";"1"
"1936";"Už";"28510";"11405539";"T. Lavrynovič";"T. Lavrynovič";"2012-06-20 14:58:05";"Už";"1"
"1937";"Už";"28510";"11405539";"D. Maskoliūnas";"D. Maskoliūnas";"2012-06-20 14:58:05";"Už";"1"
"1938";"Už";"28510";"11405539";"V. Milėnas";"V. Milėnas";"2012-06-20 14:58:05";"Už";"1"
"1939";"Už";"28510";"11405539";"M. Monkevičius";"M. Monkevičius";"2012-06-20 14:58:05";"Už";"1"
"1940";"Už";"28510";"11405539";"P. Nausėda";"P. Nausėda";"2012-06-20 14:58:05";"Už";"1"
"1941";"Už";"28510";"11405539";"K. Nėnius";"K. Nėnius";"2012-06-20 14:58:05";"Už";"1"
"1942";"Už";"28510";"11405539";"J. Pinskus";"J. Pinskus";"2012-06-20 14:58:05";"Už";"1"
"1943";"Už";"28510";"11405539";"G. Sakson";"G. Sakson";"2012-06-20 14:58:05";"Už";"1"
"1944";"Už";"28510";"11405539";"Ž. Savickas";"Ž. Savickas";"2012-06-20 14:58:05";"Už";"1"
"1945";"Už";"28510";"11405539";"N. Šliachtič";"N. Šliachtič";"2012-06-20 14:58:05";"Už";"1"
"1946";"Už";"28510";"11405539";"E. Stanišauskas";"E. Stanišauskas";"2012-06-20 14:58:05";"Už";"1"
"1947";"Už";"28510";"11405539";"E. Trusevič";"E. Trusevič";"2012-06-20 14:58:05";"Už";"1"
"1948";"Už";"28510";"11405539";"D. Urbanavičienė";"D. Urbanavičienė";"2012-06-20 14:58:05";"Už";"1"
"1949";"Už";"28510";"11405539";"S. Ursul";"S. Ursul";"2012-06-20 14:58:05";"Už";"1"
"1950";"Už";"28510";"11405539";"A. Vakarinas";"A. Vakarinas";"2012-06-20 14:58:05";"Už";"1"
"1951";"Už";"28510";"11405539";"R. Vanagaitė";"R. Vanagaitė";"2012-06-20 14:58:05";"Už";"1"
"1952";"Už";"28510";"11405539";"A. Zaremba";"A. Zaremba";"2012-06-20 14:58:05";"Už";"1"
"1953";"Prieš";"28510";"11405539";"R. Baškienė";"R. Baškienė";"2012-06-20 14:58:05";"Prieš";"3"
"1954";"Prieš";"28510";"11405539";"V. Benkunskas";"V. Benkunskas";"2012-06-20 14:58:05";"Prieš";"3"
"1955";"Prieš";"28510";"11405539";"B. Cicėnas";"B. Cicėnas";"2012-06-20 14:58:05";"Prieš";"3"
"1956";"Prieš";"28510";"11405539";"B. Galinienė";"B. Galinienė";"2012-06-20 14:58:05";"Prieš";"3"
"1957";"Prieš";"28510";"11405539";"A. Juocevičius";"A. Juocevičius";"2012-06-20 14:58:05";"Prieš";"3"
"1958";"Prieš";"28510";"11405539";"V. Podolskaitė";"V. Podolskaitė";"2012-06-20 14:58:05";"Prieš";"3"
"1959";"Prieš";"28510";"11405539";"G. Rudžionis";"G. Rudžionis";"2012-06-20 14:58:05";"Prieš";"3"
"1960";"Prieš";"28510";"11405539";"G. Švilpa";"G. Švilpa";"2012-06-20 14:58:05";"Prieš";"3"
"1961";"Prieš";"28510";"11405539";"P. Tamošauskas";"P. Tamošauskas";"2012-06-20 14:58:05";"Prieš";"3"
"1962";"Susilaikė";"28510";"11405539";"R. Alekna";"R. Alekna";"2012-06-20 14:58:05";"Susilaikė";"2"
"1963";"Susilaikė";"28510";"11405539";"P. Kuzmickienė";"P. Kuzmickienė";"2012-06-20 14:58:05";"Susilaikė";"2"
"1964";"Susilaikė";"28510";"11405539";"I. Litvinovič";"I. Litvinovič";"2012-06-20 14:58:05";"Susilaikė";"2"
"1965";"Susilaikė";"28510";"11405539";"A. Liudkovski";"A. Liudkovski";"2012-06-20 14:58:05";"Susilaikė";"2"
"1966";"Susilaikė";"28510";"11405539";"Z. Maciejevski";"Z. Maciejevski";"2012-06-20 14:58:05";"Susilaikė";"2"
"1967";"Susilaikė";"28510";"11405539";"A. Strelčiūnas";"A. Strelčiūnas";"2012-06-20 14:58:05";"Susilaikė";"2"
"1968";"Susilaikė";"28510";"11405539";"V. Urbonavičius";"V. Urbonavičius";"2012-06-20 14:58:05";"Susilaikė";"2"
"1969";"Už";"28511";"11405539";"R. Adomavičius";"R. Adomavičius";"2012-06-20 15:12:04";"Už";"1"
"1970";"Už";"28511";"11405539";"E. Stanišauskas";"E. Stanišauskas";"2012-06-20 15:12:04";"Už";"1"
"1971";"Už";"28511";"11405539";"I. Kačinskaitė";"I. Kačinskaitė";"2012-06-20 15:12:04";"Už";"1"
"1972";"Už";"28511";"11405539";"J. Antanaitis";"J. Antanaitis";"2012-06-20 15:12:04";"Už";"1"
"1973";"Už";"28511";"11405539";"K. Nėnius";"K. Nėnius";"2012-06-20 15:12:04";"Už";"1"
"1974";"Už";"28511";"11405539";"T. Lavrynovič";"T. Lavrynovič";"2012-06-20 15:12:04";"Už";"1"
"1975";"Už";"28511";"11405539";"V. Kliukienė";"V. Kliukienė";"2012-06-20 15:12:04";"Už";"1"
"1976";"Už";"28511";"11405539";"A. Liudkovski";"A. Liudkovski";"2012-06-20 15:12:04";"Už";"1"
"1977";"Už";"28511";"11405539";"A. Vakarinas";"A. Vakarinas";"2012-06-20 15:12:04";"Už";"1"
"1978";"Už";"28511";"11405539";"A. Zaremba";"A. Zaremba";"2012-06-20 15:12:04";"Už";"1"
"1979";"Už";"28511";"11405539";"D. Urbanavičienė";"D. Urbanavičienė";"2012-06-20 15:12:04";"Už";"1"
"1980";"Už";"28511";"11405539";"E. Trusevič";"E. Trusevič";"2012-06-20 15:12:04";"Už";"1"
"1981";"Už";"28511";"11405539";"J. Juodka";"J. Juodka";"2012-06-20 15:12:04";"Už";"1"
"1982";"Už";"28511";"11405539";"J. Kaminski";"J. Kaminski";"2012-06-20 15:12:04";"Už";"1"
"1983";"Už";"28511";"11405539";"J. Kvetkovskij";"J. Kvetkovskij";"2012-06-20 15:12:04";"Už";"1"
"1984";"Už";"28511";"11405539";"M. Monkevičius";"M. Monkevičius";"2012-06-20 15:12:04";"Už";"1"
"1985";"Už";"28511";"11405539";"P. Nausėda";"P. Nausėda";"2012-06-20 15:12:04";"Už";"1"
"1986";"Už";"28511";"11405539";"R. Baškienė";"R. Baškienė";"2012-06-20 15:12:04";"Už";"1"
"1987";"Už";"28511";"11405539";"Š. Birutis";"Š. Birutis";"2012-06-20 15:12:04";"Už";"1"
"1988";"Už";"28511";"11405539";"V. Milėnas";"V. Milėnas";"2012-06-20 15:12:04";"Už";"1"
"1989";"Už";"28511";"11405539";"Ž. Savickas";"Ž. Savickas";"2012-06-20 15:12:04";"Už";"1"
"1990";"Už";"28511";"11405539";"Pirmininkas ";"Pirmininkas ";"2012-06-20 15:12:04";"Už";"1"
"1991";"Už";"28511";"11405539";"D. Maskoliūnas";"D. Maskoliūnas";"2012-06-20 15:12:04";"Už";"1"
"1992";"Už";"28511";"11405539";"I. Jakaitytė";"I. Jakaitytė";"2012-06-20 15:12:04";"Už";"1"
"1993";"Už";"28511";"11405539";"J. Grigutienė";"J. Grigutienė";"2012-06-20 15:12:04";"Už";"1"
"1994";"Už";"28511";"11405539";"J. Pinskus";"J. Pinskus";"2012-06-20 15:12:04";"Už";"1"
"1995";"Už";"28511";"11405539";"K. Zulonas";"K. Zulonas";"2012-06-20 15:12:04";"Už";"1"
"1996";"Už";"28511";"11405539";"N. Jagelavičienė";"N. Jagelavičienė";"2012-06-20 15:12:04";"Už";"1"
"1997";"Už";"28511";"11405539";"N. Šliachtič";"N. Šliachtič";"2012-06-20 15:12:04";"Už";"1"
"1998";"Už";"28511";"11405539";"O. Gorškova";"O. Gorškova";"2012-06-20 15:12:04";"Už";"1"
"1999";"Už";"28511";"11405539";"R. Vanagaitė";"R. Vanagaitė";"2012-06-20 15:12:04";"Už";"1"
"2000";"Už";"28511";"11405539";"S. Burbienė";"S. Burbienė";"2012-06-20 15:12:04";"Už";"1"
"2001";"Už";"28511";"11405539";"S. Ursul";"S. Ursul";"2012-06-20 15:12:04";"Už";"1"
"2002";"Už";"28511";"11405539";"V. Balakin";"V. Balakin";"2012-06-20 15:12:04";"Už";"1"
"2003";"Prieš";"28511";"11405539";"V. Benkunskas";"V. Benkunskas";"2012-06-20 15:12:04";"Prieš";"3"
"2004";"Prieš";"28511";"11405539";"A. Strelčiūnas";"A. Strelčiūnas";"2012-06-20 15:12:04";"Prieš";"3"
"2005";"Prieš";"28511";"11405539";"P. Tamošauskas";"P. Tamošauskas";"2012-06-20 15:12:04";"Prieš";"3"
"2006";"Prieš";"28511";"11405539";"G. Švilpa";"G. Švilpa";"2012-06-20 15:12:04";"Prieš";"3"
"2007";"Susilaikė";"28511";"11405539";"G. Rudžionis";"G. Rudžionis";"2012-06-20 15:12:04";"Susilaikė";"2"
"2008";"Susilaikė";"28511";"11405539";"G. Sakson";"G. Sakson";"2012-06-20 15:12:04";"Susilaikė";"2"
"2009";"Susilaikė";"28511";"11405539";"V. Podolskaitė";"V. Podolskaitė";"2012-06-20 15:12:04";"Susilaikė";"2"
"2010";"Susilaikė";"28511";"11405539";"A. Juocevičius";"A. Juocevičius";"2012-06-20 15:12:04";"Susilaikė";"2"
"2011";"Susilaikė";"28511";"11405539";"R. Alekna";"R. Alekna";"2012-06-20 15:12:04";"Susilaikė";"2"
"2012";"Susilaikė";"28511";"11405539";"V. Urbonavičius";"V. Urbonavičius";"2012-06-20 15:12:04";"Susilaikė";"2"
"2013";"Susilaikė";"28511";"11405539";"B. Cicėnas";"B. Cicėnas";"2012-06-20 15:12:04";"Susilaikė";"2"
"2014";"Susilaikė";"28511";"11405539";"B. Galinienė";"B. Galinienė";"2012-06-20 15:12:04";"Susilaikė";"2"
"2015";"Susilaikė";"28511";"11405539";"P. Kuzmickienė";"P. Kuzmickienė";"2012-06-20 15:12:04";"Susilaikė";"2"
"2016";"Už";"28578";"11405539";"Pirmininkas ";"Pirmininkas ";"2012-06-20 15:29:39";"Už";"1"
"2017";"Už";"28578";"11405539";"R. Adomavičius";"R. Adomavičius";"2012-06-20 15:29:39";"Už";"1"
"2018";"Už";"28578";"11405539";"J. Antanaitis";"J. Antanaitis";"2012-06-20 15:29:39";"Už";"1"
"2019";"Už";"28578";"11405539";"V. Balakin";"V. Balakin";"2012-06-20 15:29:39";"Už";"1"
"2020";"Už";"28578";"11405539";"Š. Birutis";"Š. Birutis";"2012-06-20 15:29:39";"Už";"1"
"2021";"Už";"28578";"11405539";"S. Burbienė";"S. Burbienė";"2012-06-20 15:29:39";"Už";"1"
"2022";"Už";"28578";"11405539";"O. Gorškova";"O. Gorškova";"2012-06-20 15:29:39";"Už";"1"
"2023";"Už";"28578";"11405539";"J. Grigutienė";"J. Grigutienė";"2012-06-20 15:29:39";"Už";"1"
"2024";"Už";"28578";"11405539";"N. Jagelavičienė";"N. Jagelavičienė";"2012-06-20 15:29:39";"Už";"1"
"2025";"Už";"28578";"11405539";"I. Jakaitytė";"I. Jakaitytė";"2012-06-20 15:29:39";"Už";"1"
"2026";"Už";"28578";"11405539";"J. Juodka";"J. Juodka";"2012-06-20 15:29:39";"Už";"1"
"2027";"Už";"28578";"11405539";"I. Kačinskaitė";"I. Kačinskaitė";"2012-06-20 15:29:39";"Už";"1"
"2028";"Už";"28578";"11405539";"J. Kaminski";"J. Kaminski";"2012-06-20 15:29:39";"Už";"1"
"2029";"Už";"28578";"11405539";"V. Kliukienė";"V. Kliukienė";"2012-06-20 15:29:39";"Už";"1"
"2030";"Už";"28578";"11405539";"J. Kvetkovskij";"J. Kvetkovskij";"2012-06-20 15:29:39";"Už";"1"
"2031";"Už";"28578";"11405539";"T. Lavrynovič";"T. Lavrynovič";"2012-06-20 15:29:39";"Už";"1"
"2032";"Už";"28578";"11405539";"D. Maskoliūnas";"D. Maskoliūnas";"2012-06-20 15:29:39";"Už";"1"
"2033";"Už";"28578";"11405539";"V. Milėnas";"V. Milėnas";"2012-06-20 15:29:39";"Už";"1"
"2034";"Už";"28578";"11405539";"M. Monkevičius";"M. Monkevičius";"2012-06-20 15:29:39";"Už";"1"
"2035";"Už";"28578";"11405539";"P. Nausėda";"P. Nausėda";"2012-06-20 15:29:39";"Už";"1"
"2036";"Už";"28578";"11405539";"K. Nėnius";"K. Nėnius";"2012-06-20 15:29:39";"Už";"1"
"2037";"Už";"28578";"11405539";"J. Pinskus";"J. Pinskus";"2012-06-20 15:29:39";"Už";"1"
"2038";"Už";"28578";"11405539";"G. Sakson";"G. Sakson";"2012-06-20 15:29:39";"Už";"1"
"2039";"Už";"28578";"11405539";"Ž. Savickas";"Ž. Savickas";"2012-06-20 15:29:39";"Už";"1"
"2040";"Už";"28578";"11405539";"E. Stanišauskas";"E. Stanišauskas";"2012-06-20 15:29:39";"Už";"1"
"2041";"Už";"28578";"11405539";"E. Trusevič";"E. Trusevič";"2012-06-20 15:29:39";"Už";"1"
"2042";"Už";"28578";"11405539";"D. Urbanavičienė";"D. Urbanavičienė";"2012-06-20 15:29:39";"Už";"1"
"2043";"Už";"28578";"11405539";"S. Ursul";"S. Ursul";"2012-06-20 15:29:39";"Už";"1"
"2044";"Už";"28578";"11405539";"A. Vakarinas";"A. Vakarinas";"2012-06-20 15:29:39";"Už";"1"
"2045";"Už";"28578";"11405539";"R. Vanagaitė";"R. Vanagaitė";"2012-06-20 15:29:39";"Už";"1"
"2046";"Už";"28578";"11405539";"A. Zaremba";"A. Zaremba";"2012-06-20 15:29:39";"Už";"1"
"2047";"Prieš";"28578";"11405539";"R. Alekna";"R. Alekna";"2012-06-20 15:29:39";"Prieš";"3"
"2048";"Prieš";"28578";"11405539";"R. Baškienė";"R. Baškienė";"2012-06-20 15:29:39";"Prieš";"3"
"2049";"Prieš";"28578";"11405539";"V. Benkunskas";"V. Benkunskas";"2012-06-20 15:29:39";"Prieš";"3"
"2050";"Prieš";"28578";"11405539";"B. Cicėnas";"B. Cicėnas";"2012-06-20 15:29:39";"Prieš";"3"
"2051";"Prieš";"28578";"11405539";"B. Galinienė";"B. Galinienė";"2012-06-20 15:29:39";"Prieš";"3"
"2052";"Prieš";"28578";"11405539";"P. Kuzmickienė";"P. Kuzmickienė";"2012-06-20 15:29:39";"Prieš";"3"
"2053";"Prieš";"28578";"11405539";"A. Liudkovski";"A. Liudkovski";"2012-06-20 15:29:39";"Prieš";"3"
"2054";"Prieš";"28578";"11405539";"V. Podolskaitė";"V. Podolskaitė";"2012-06-20 15:29:39";"Prieš";"3"
"2055";"Prieš";"28578";"11405539";"G. Švilpa";"G. Švilpa";"2012-06-20 15:29:39";"Prieš";"3"
"2056";"Prieš";"28578";"11405539";"A. Strelčiūnas";"A. Strelčiūnas";"2012-06-20 15:29:39";"Prieš";"3"
"2057";"Prieš";"28578";"11405539";"P. Tamošauskas";"P. Tamošauskas";"2012-06-20 15:29:39";"Prieš";"3"
"2058";"Prieš";"28578";"11405539";"V. Urbonavičius";"V. Urbonavičius";"2012-06-20 15:29:39";"Prieš";"3"
"2059";"Susilaikė";"28578";"11405539";"Z. Maciejevski";"Z. Maciejevski";"2012-06-20 15:29:39";"Susilaikė";"2"
"2060";"Susilaikė";"28578";"11405539";"K. Zulonas";"K. Zulonas";"2012-06-20 15:29:39";"Susilaikė";"2"
"2061";"Už";"28515";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 16:14:18";"Už";"1"
"2062";"Už";"28516";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 16:14:18";"Už";"1"
"2063";"Už";"28517";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 16:14:18";"Už";"1"
"2064";"Už";"28550";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 16:14:18";"Už";"1"
"2065";"Už";"28520";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 16:14:18";"Už";"1"
"2066";"Už";"28521";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 16:14:18";"Už";"1"
"2067";"Už";"28522";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 16:14:18";"Už";"1"
"2068";"Už";"28551";"11405539";"Pirmininkas ";"Pirmininkas ";"2012-06-20 16:36:02";"Už";"1"
"2069";"Už";"28551";"11405539";"R. Adomavičius";"R. Adomavičius";"2012-06-20 16:36:02";"Už";"1"
"2070";"Už";"28551";"11405539";"J. Antanaitis";"J. Antanaitis";"2012-06-20 16:36:02";"Už";"1"
"2071";"Už";"28551";"11405539";"V. Balakin";"V. Balakin";"2012-06-20 16:36:02";"Už";"1"
"2072";"Už";"28551";"11405539";"Š. Birutis";"Š. Birutis";"2012-06-20 16:36:02";"Už";"1"
"2073";"Už";"28551";"11405539";"S. Burbienė";"S. Burbienė";"2012-06-20 16:36:02";"Už";"1"
"2074";"Už";"28551";"11405539";"O. Gorškova";"O. Gorškova";"2012-06-20 16:36:02";"Už";"1"
"2075";"Už";"28551";"11405539";"J. Grigutienė";"J. Grigutienė";"2012-06-20 16:36:02";"Už";"1"
"2076";"Už";"28551";"11405539";"N. Jagelavičienė";"N. Jagelavičienė";"2012-06-20 16:36:02";"Už";"1"
"2077";"Už";"28551";"11405539";"I. Jakaitytė";"I. Jakaitytė";"2012-06-20 16:36:02";"Už";"1"
"2078";"Už";"28551";"11405539";"J. Juodka";"J. Juodka";"2012-06-20 16:36:02";"Už";"1"
"2079";"Už";"28551";"11405539";"I. Kačinskaitė";"I. Kačinskaitė";"2012-06-20 16:36:02";"Už";"1"
"2080";"Už";"28551";"11405539";"J. Kaminski";"J. Kaminski";"2012-06-20 16:36:02";"Už";"1"
"2081";"Už";"28551";"11405539";"J. Kvetkovskij";"J. Kvetkovskij";"2012-06-20 16:36:02";"Už";"1"
"2082";"Už";"28551";"11405539";"T. Lavrynovič";"T. Lavrynovič";"2012-06-20 16:36:02";"Už";"1"
"2083";"Už";"28551";"11405539";"I. Litvinovič";"I. Litvinovič";"2012-06-20 16:36:02";"Už";"1"
"2084";"Už";"28551";"11405539";"D. Maskoliūnas";"D. Maskoliūnas";"2012-06-20 16:36:02";"Už";"1"
"2085";"Už";"28551";"11405539";"M. Monkevičius";"M. Monkevičius";"2012-06-20 16:36:02";"Už";"1"
"2086";"Už";"28551";"11405539";"P. Nausėda";"P. Nausėda";"2012-06-20 16:36:02";"Už";"1"
"2087";"Už";"28551";"11405539";"K. Nėnius";"K. Nėnius";"2012-06-20 16:36:02";"Už";"1"
"2088";"Už";"28551";"11405539";"J. Pinskus";"J. Pinskus";"2012-06-20 16:36:02";"Už";"1"
"2089";"Už";"28551";"11405539";"G. Sakson";"G. Sakson";"2012-06-20 16:36:02";"Už";"1"
"2090";"Už";"28551";"11405539";"Ž. Savickas";"Ž. Savickas";"2012-06-20 16:36:02";"Už";"1"
"2091";"Už";"28551";"11405539";"N. Šliachtič";"N. Šliachtič";"2012-06-20 16:36:02";"Už";"1"
"2092";"Už";"28551";"11405539";"E. Stanišauskas";"E. Stanišauskas";"2012-06-20 16:36:02";"Už";"1"
"2093";"Už";"28551";"11405539";"E. Trusevič";"E. Trusevič";"2012-06-20 16:36:02";"Už";"1"
"2094";"Už";"28551";"11405539";"D. Urbanavičienė";"D. Urbanavičienė";"2012-06-20 16:36:02";"Už";"1"
"2095";"Už";"28551";"11405539";"S. Ursul";"S. Ursul";"2012-06-20 16:36:02";"Už";"1"
"2096";"Už";"28551";"11405539";"A. Vakarinas";"A. Vakarinas";"2012-06-20 16:36:02";"Už";"1"
"2097";"Už";"28551";"11405539";"R. Vanagaitė";"R. Vanagaitė";"2012-06-20 16:36:02";"Už";"1"
"2098";"Prieš";"28551";"11405539";"R. Alekna";"R. Alekna";"2012-06-20 16:36:02";"Prieš";"3"
"2099";"Prieš";"28551";"11405539";"R. Baškienė";"R. Baškienė";"2012-06-20 16:36:02";"Prieš";"3"
"2100";"Prieš";"28551";"11405539";"V. Benkunskas";"V. Benkunskas";"2012-06-20 16:36:02";"Prieš";"3"
"2101";"Prieš";"28551";"11405539";"B. Cicėnas";"B. Cicėnas";"2012-06-20 16:36:02";"Prieš";"3"
"2102";"Prieš";"28551";"11405539";"B. Galinienė";"B. Galinienė";"2012-06-20 16:36:02";"Prieš";"3"
"2103";"Prieš";"28551";"11405539";"A. Juocevičius";"A. Juocevičius";"2012-06-20 16:36:02";"Prieš";"3"
"2104";"Prieš";"28551";"11405539";"P. Kuzmickienė";"P. Kuzmickienė";"2012-06-20 16:36:02";"Prieš";"3"
"2105";"Prieš";"28551";"11405539";"A. Liudkovski";"A. Liudkovski";"2012-06-20 16:36:02";"Prieš";"3"
"2106";"Prieš";"28551";"11405539";"G. Rudžionis";"G. Rudžionis";"2012-06-20 16:36:02";"Prieš";"3"
"2107";"Prieš";"28551";"11405539";"G. Švilpa";"G. Švilpa";"2012-06-20 16:36:02";"Prieš";"3"
"2108";"Prieš";"28551";"11405539";"A. Strelčiūnas";"A. Strelčiūnas";"2012-06-20 16:36:02";"Prieš";"3"
"2109";"Prieš";"28551";"11405539";"P. Tamošauskas";"P. Tamošauskas";"2012-06-20 16:36:02";"Prieš";"3"
"2110";"Prieš";"28551";"11405539";"V. Urbonavičius";"V. Urbonavičius";"2012-06-20 16:36:02";"Prieš";"3"
"2111";"Susilaikė";"28551";"11405539";"Z. Maciejevski";"Z. Maciejevski";"2012-06-20 16:36:02";"Susilaikė";"2"
"2112";"Už";"28552";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 16:50:51";"Už";"1"
"2113";"Už";"28553";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 17:04:49";"Už";"1"
"2114";"Už";"28554";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 17:11:29";"Už";"1"
"2115";"Už";"28555";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 17:11:45";"Už";"1"
"2116";"Už";"28556";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 17:13:14";"Už";"1"
"2117";"Už";"28557";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 17:20:22";"Už";"1"
"2118";"Už";"28558";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 17:21:06";"Už";"1"
"2119";"Už";"28560";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 17:25:27";"Už";"1"
"2120";"Už";"28561";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 17:28:21";"Už";"1"
"2121";"Už";"28562";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 17:28:21";"Už";"1"
"2122";"Už";"28563";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 17:28:30";"Už";"1"
"2123";"Už";"28565";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 17:45:32";"Už";"1"
"2124";"Už";"28566";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 17:45:32";"Už";"1"
"2125";"Už";"28567";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 17:45:32";"Už";"1"
"2126";"Už";"28568";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 17:45:33";"Už";"1"
"2127";"Už";"28569";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 17:45:57";"Už";"1"
"2128";"Už";"28570";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 17:45:57";"Už";"1"
"2129";"Už";"28571";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 17:45:57";"Už";"1"
"2130";"Už";"28572";"11405539";"Pirmininkas";"Pirmininkas";"2012-06-20 17:45:58";"Už";"1"
"2131";"Už";"28564";"11405539";"R. Adomavičius";"R. Adomavičius";"2012-06-20 17:43:16";"Už";"1"
"2132";"Už";"28564";"11405539";"E. Stanišauskas";"E. Stanišauskas";"2012-06-20 17:43:16";"Už";"1"
"2133";"Už";"28564";"11405539";"G. Sakson";"G. Sakson";"2012-06-20 17:43:16";"Už";"1"
"2134";"Už";"28564";"11405539";"I. Kačinskaitė";"I. Kačinskaitė";"2012-06-20 17:43:16";"Už";"1"
"2135";"Už";"28564";"11405539";"J. Antanaitis";"J. Antanaitis";"2012-06-20 17:43:16";"Už";"1"
"2136";"Už";"28564";"11405539";"K. Nėnius";"K. Nėnius";"2012-06-20 17:43:16";"Už";"1"
"2137";"Už";"28564";"11405539";"T. Lavrynovič";"T. Lavrynovič";"2012-06-20 17:43:16";"Už";"1"
"2138";"Už";"28564";"11405539";"V. Benkunskas";"V. Benkunskas";"2012-06-20 17:43:16";"Už";"1"
